file_name,initial_shape,initial_dtype,initial_voxel_size,initial_total_voxels,initial_file_size_MB,final_shape,final_dtype,final_voxel_size,final_total_voxels,final_file_size_MB
D:/aphasia_dataset\sub-M2030\ses-2833\func\sub-M2030_ses-2833_task-rest_acq-epfidp2p2_dir-AP_run-8_bold.nii.gz,"(64, 64, 34, 196)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.6000001), np.float32(1.85))",27295744,31.627344131469727,"(64, 64, 34)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.6000001))",139264,0.22865867614746094
D:/aphasia_dataset\sub-M2030\ses-3839\anat\sub-M2030_ses-3839_acq-spc3_run-4_T2w.nii.gz,"(160, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",10485760,4.315009117126465,"(160, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",10485760,4.315009117126465
D:/aphasia_dataset\sub-M2030\ses-3839\anat\sub-M2030_ses-3839_acq-tfl3p2_run-2_T1w.nii.gz,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,4.160111427307129,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,4.160111427307129
D:/aphasia_dataset\sub-M2030\ses-3839\dwi\sub-M2030_ses-3839_acq-epb0p2_dir-AP_run-11_dwi.nii.gz,"(90, 90, 50, 41)",float64,"(np.float32(2.3), np.float32(2.3), np.float32(2.3), np.float32(5.561))",16605000,17.764636039733887,"(90, 90, 50)",float64,"(np.float32(2.3), np.float32(2.3), np.float32(2.3))",405000,0.650425910949707
D:/aphasia_dataset\sub-M2030\ses-3839\dwi\sub-M2030_ses-3839_acq-epb0p2_dir-AP_run-17_dwi.nii.gz,"(90, 90, 50, 41)",float64,"(np.float32(2.3), np.float32(2.3), np.float32(2.3), np.float32(5.561))",16605000,17.757709503173828,"(90, 90, 50)",float64,"(np.float32(2.3), np.float32(2.3), np.float32(2.3))",405000,0.6537599563598633
D:/aphasia_dataset\sub-M2030\ses-3839\dwi\sub-M2030_ses-3839_acq-epb0p2_dir-AP_run-23_dwi.nii.gz,"(82, 82, 45, 61)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.7), np.float32(6.1))",18457380,16.462055206298828,"(82, 82, 45)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.7))",302580,0.4801025390625
D:/aphasia_dataset\sub-M2030\ses-3839\dwi\sub-M2030_ses-3839_acq-epb0p2_dir-AP_run-29_dwi.nii.gz,"(82, 82, 45, 9)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.7), np.float32(6.1))",2723220,2.934528350830078,"(82, 82, 45)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.7))",302580,0.43840599060058594
D:/aphasia_dataset\sub-M2030\ses-3839\dwi\sub-M2030_ses-3839_acq-epb0p2_dir-AP_run-30_dwi.nii.gz,"(74, 74, 40, 129)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0), np.float32(7.2))",28256160,20.696545600891113,"(74, 74, 40)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",219040,0.36669349670410156
D:/aphasia_dataset\sub-M2030\ses-3839\dwi\sub-M2030_ses-3839_acq-epb0p2_dir-AP_run-31_dwi.nii.gz,"(74, 74, 40, 14)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0), np.float32(7.2))",3066560,3.158975601196289,"(74, 74, 40)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",219040,0.3197793960571289
D:/aphasia_dataset\sub-M2030\ses-3839\func\sub-M2030_ses-3839_task-naming40_acq-epfid2_dir-AP_run-33_bold.nii.gz,"(64, 64, 33, 60)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",8110080,10.372264862060547,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.22951030731201172
D:/aphasia_dataset\sub-M2030\ses-3839\func\sub-M2030_ses-3839_task-rest_acq-epfid2p2m2_dir-AP_run-9_bold.nii.gz,"(90, 88, 50, 370)",float64,"(np.float32(2.4), np.float32(2.4), np.float32(2.4), np.float32(1.65))",146520000,170.75730419158936,"(90, 88, 50)",float64,"(np.float32(2.4), np.float32(2.4), np.float32(2.4))",396000,0.6542949676513672
D:/aphasia_dataset\sub-M2030\ses-4112\dwi\sub-M2030_ses-4112_acq-epb0m2_dir-AP_run-10_dwi.nii.gz,"(82, 82, 46, 129)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.7), np.float32(4.4))",39900216,30.495293617248535,"(82, 82, 46)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.7))",309304,0.5279197692871094
D:/aphasia_dataset\sub-M2030\ses-4112\dwi\sub-M2030_ses-4112_acq-epb0m2_dir-AP_run-8_dwi.nii.gz,"(82, 82, 46, 138)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.7), np.float32(4.4))",42683952,37.557827949523926,"(82, 82, 46)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.7))",309304,0.5145998001098633
D:/aphasia_dataset\sub-M2030\ses-4112\dwi\sub-M2030_ses-4112_acq-epb5m2_dir-AP_run-6_dwi.nii.gz,"(140, 140, 80, 43)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5), np.float32(5.25))",67424000,104.55138397216797,"(140, 140, 80)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5))",1568000,2.487210273742676
D:/aphasia_dataset\sub-M2030\ses-4112\dwi\sub-M2030_ses-4112_acq-epb5m2_dir-AP_run-7_dwi.nii.gz,"(140, 140, 80, 43)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5), np.float32(5.25))",67424000,104.48672485351562,"(140, 140, 80)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5))",1568000,2.4733171463012695
D:/aphasia_dataset\sub-M2030\ses-4112\func\sub-M2030_ses-4112_task-naming40_acq-epfid2_dir-AP_run-2_bold.nii.gz,"(64, 64, 33, 60)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",8110080,9.987434387207031,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.2193288803100586
D:/aphasia_dataset\sub-M2030\ses-4112\func\sub-M2030_ses-4112_task-rest_acq-epfid2p2m2_dir-AP_run-3_bold.nii.gz,"(90, 90, 50, 427)",float64,"(np.float32(2.4), np.float32(2.4), np.float32(2.4), np.float32(1.65))",172935000,278.4999189376831,"(90, 90, 50)",float64,"(np.float32(2.4), np.float32(2.4), np.float32(2.4))",405000,0.6462469100952148
D:/aphasia_dataset\sub-M2031\ses-1540\anat\sub-M2031_ses-1540_acq-spc3_run-31_T2w.nii.gz,"(160, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",10485760,4.239465713500977,"(160, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",10485760,4.239465713500977
D:/aphasia_dataset\sub-M2031\ses-1540\anat\sub-M2031_ses-1540_acq-tfl3p2_run-2_T1w.nii.gz,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,3.9056520462036133,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,3.9056520462036133
D:/aphasia_dataset\sub-M2031\ses-1540\dwi\sub-M2031_ses-1540_acq-epb0p2_dir-AP_run-12_dwi.nii.gz,"(82, 82, 45, 61)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.6999998), np.float32(6.1))",18457380,16.55150318145752,"(82, 82, 45)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.6999998))",302580,0.4783639907836914
D:/aphasia_dataset\sub-M2031\ses-1540\dwi\sub-M2031_ses-1540_acq-epb0p2_dir-AP_run-18_dwi.nii.gz,"(82, 82, 45, 61)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.6999998), np.float32(6.1))",18457380,16.556031227111816,"(82, 82, 45)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.6999998))",302580,0.47845458984375
D:/aphasia_dataset\sub-M2031\ses-1540\dwi\sub-M2031_ses-1540_acq-epb0p2_dir-AP_run-24_dwi.nii.gz,"(82, 82, 45, 9)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.7), np.float32(6.1))",2723220,2.964984893798828,"(82, 82, 45)",float64,"(np.float32(2.707317), np.float32(2.707317), np.float32(2.7))",302580,0.4425983428955078
D:/aphasia_dataset\sub-M2031\ses-1540\dwi\sub-M2031_ses-1540_acq-epb0p2_dir-AP_run-25_dwi.nii.gz,"(90, 90, 50, 41)",float64,"(np.float32(2.3), np.float32(2.3), np.float32(2.3000002), np.float32(4.9995))",16605000,18.07959747314453,"(90, 90, 50)",float64,"(np.float32(2.3), np.float32(2.3), np.float32(2.3000002))",405000,0.6587724685668945
D:/aphasia_dataset\sub-M2031\ses-1540\dwi\sub-M2031_ses-1540_acq-epb0p2_dir-PA_run-28_dwi.nii.gz,"(90, 90, 50, 41)",float64,"(np.float32(2.3), np.float32(2.3), np.float32(2.3000002), np.float32(4.9995))",16605000,17.89498519897461,"(90, 90, 50)",float64,"(np.float32(2.3), np.float32(2.3), np.float32(2.3000002))",405000,0.6492938995361328
D:/aphasia_dataset\sub-M2031\ses-1540\func\sub-M2031_ses-1540_task-naming40_acq-epfid2_dir-AP_run-10_bold.nii.gz,"(64, 64, 33, 60)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",8110080,10.363822937011719,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.2273416519165039
D:/aphasia_dataset\sub-M2031\ses-1540\func\sub-M2031_ses-1540_task-naming40_acq-epfid2_dir-AP_run-4_bold.nii.gz,"(64, 64, 33, 60)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",8110080,10.341547966003418,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.22711944580078125
D:/aphasia_dataset\sub-M2031\ses-1540\func\sub-M2031_ses-1540_task-rest_acq-epfidp2p2_dir-AP_run-11_bold.nii.gz,"(64, 64, 34, 196)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.6), np.float32(1.85))",27295744,31.170461654663086,"(64, 64, 34)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.6))",139264,0.2274770736694336
D:/aphasia_dataset\sub-M2031\ses-186\anat\sub-M2031_ses-186_acq-spc3_run-3_T2w.nii.gz,"(160, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",10485760,4.17172908782959,"(160, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",10485760,4.17172908782959
D:/aphasia_dataset\sub-M2031\ses-186\func\sub-M2031_ses-186_task-naming40_acq-epfid2_dir-AP_run-2_bold.nii.gz,"(64, 64, 33, 120)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",16220160,20.698896408081055,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.2278118133544922
D:/aphasia_dataset\sub-M2031\ses-189\anat\sub-M2031_ses-189_acq-tfl3p2_run-3_T1w.nii.gz,"(160, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",10485760,3.8312454223632812,"(160, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",10485760,3.8312454223632812
D:/aphasia_dataset\sub-M2031\ses-189\func\sub-M2031_ses-189_task-naming40_acq-epfid2_dir-AP_run-2_bold.nii.gz,"(64, 64, 33, 120)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",16220160,20.631567001342773,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.22908306121826172
D:/aphasia_dataset\sub-M2031\ses-200\func\sub-M2031_ses-200_task-naming40_acq-epfid2_dir-AP_run-2_bold.nii.gz,"(64, 64, 33, 120)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",16220160,20.40930461883545,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.22639179229736328
D:/aphasia_dataset\sub-M2031\ses-203\func\sub-M2031_ses-203_task-naming40_acq-epfid2_dir-AP_run-2_bold.nii.gz,"(64, 64, 33, 120)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",16220160,20.56910800933838,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.22658252716064453
D:/aphasia_dataset\sub-M2031\ses-214\anat\sub-M2031_ses-214_acq-tir2_run-3_FLAIR.nii.gz,"(232, 256, 32)",float64,"(np.float32(0.8984375), np.float32(0.8984375), np.float32(3.2))",1900544,1.1081209182739258,"(232, 256, 32)",float64,"(np.float32(0.8984375), np.float32(0.8984375), np.float32(3.2))",1900544,1.1081209182739258
D:/aphasia_dataset\sub-M2031\ses-214\func\sub-M2031_ses-214_task-naming40_acq-epfid2_dir-AP_run-2_bold.nii.gz,"(64, 64, 33, 120)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",16220160,20.563453674316406,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.22523021697998047
D:/aphasia_dataset\sub-M2031\ses-220\dwi\sub-M2031_ses-220_acq-epb0p2_dir-AP_run-3_dwi.nii.gz,"(96, 96, 60, 65)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(7.3))",35942400,38.885122299194336,"(96, 96, 60)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",552960,0.9196157455444336
D:/aphasia_dataset\sub-M2031\ses-220\func\sub-M2031_ses-220_task-naming40_acq-epfid2_dir-AP_run-2_bold.nii.gz,"(64, 64, 33, 120)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",16220160,20.57047176361084,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.22524738311767578
D:/aphasia_dataset\sub-M2031\ses-2362\anat\sub-M2031_ses-2362_acq-spc3p2_run-4_T2w.nii.gz,"(176, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",11534336,3.7779808044433594,"(176, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",11534336,3.7779808044433594
D:/aphasia_dataset\sub-M2031\ses-2362\anat\sub-M2031_ses-2362_acq-tfl3p2_run-3_T1w.nii.gz,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,3.981609344482422,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,3.981609344482422
D:/aphasia_dataset\sub-M2031\ses-2362\dwi\sub-M2031_ses-2362_acq-epb5m2_dir-AP_run-11_dwi.nii.gz,"(140, 140, 80, 43)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5), np.float32(5.25))",67424000,103.21708393096924,"(140, 140, 80)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5))",1568000,2.4867610931396484
D:/aphasia_dataset\sub-M2031\ses-2362\dwi\sub-M2031_ses-2362_acq-epb5m2_dir-AP_run-13_dwi.nii.gz,"(140, 140, 80, 56)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5), np.float32(5.47))",87808000,130.02850151062012,"(140, 140, 80)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5))",1568000,2.5363330841064453
D:/aphasia_dataset\sub-M2031\ses-2362\dwi\sub-M2031_ses-2362_acq-epb5m2_dir-PA_run-12_dwi.nii.gz,"(140, 140, 80, 43)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5), np.float32(5.25))",67424000,103.49297142028809,"(140, 140, 80)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5))",1568000,2.440732955932617
D:/aphasia_dataset\sub-M2031\ses-2362\func\sub-M2031_ses-2362_task-naming40_acq-epfid2_dir-AP_run-2_bold.nii.gz,"(64, 64, 33, 60)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",8110080,10.030230522155762,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.22414875030517578
D:/aphasia_dataset\sub-M2031\ses-2362\func\sub-M2031_ses-2362_task-rest_acq-epfid2p2m2_dir-AP_run-8_bold.nii.gz,"(90, 90, 50, 427)",float64,"(np.float32(2.4), np.float32(2.4), np.float32(2.3999999), np.float32(1.65))",172935000,276.4786787033081,"(90, 90, 50)",float64,"(np.float32(2.4), np.float32(2.4), np.float32(2.3999999))",405000,0.65673828125
D:/aphasia_dataset\sub-M2031\ses-3097\anat\sub-M2031_ses-3097_acq-spc3p2_run-20_T2w.nii.gz,"(176, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",11534336,3.7857065200805664,"(176, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",11534336,3.7857065200805664
D:/aphasia_dataset\sub-M2031\ses-3097\anat\sub-M2031_ses-3097_acq-tfl3p2_run-19_T1w.nii.gz,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,4.017297744750977,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,4.017297744750977
D:/aphasia_dataset\sub-M2031\ses-4141\anat\sub-M2031_ses-4141_acq-spc3p2_run-4_T2w.nii.gz,"(176, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",11534336,3.845958709716797,"(176, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",11534336,3.845958709716797
D:/aphasia_dataset\sub-M2031\ses-4141\anat\sub-M2031_ses-4141_acq-spcir2p2_run-5_FLAIR.nii.gz,"(192, 256, 256)",float64,"(np.float32(0.90000004), np.float32(0.8984375), np.float32(0.8984375))",12582912,4.854325294494629,"(192, 256, 256)",float64,"(np.float32(0.90000004), np.float32(0.8984375), np.float32(0.8984375))",12582912,4.854325294494629
D:/aphasia_dataset\sub-M2031\ses-4141\anat\sub-M2031_ses-4141_acq-tfl3p2_run-3_T1w.nii.gz,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,4.07628059387207,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,4.07628059387207
D:/aphasia_dataset\sub-M2031\ses-4141\dwi\sub-M2031_ses-4141_acq-epb0p2m2_dir-AP_run-20_dwi.nii.gz,"(74, 74, 42, 11)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0), np.float32(3.2))",2529912,3.834756851196289,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.36600494384765625
D:/aphasia_dataset\sub-M2031\ses-4141\dwi\sub-M2031_ses-4141_acq-epb0p2m2_dir-PA_run-22_dwi.nii.gz,"(74, 74, 42, 7)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0), np.float32(3.2))",1609944,2.4220046997070312,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.3576936721801758
D:/aphasia_dataset\sub-M2031\ses-4141\dwi\sub-M2031_ses-4141_acq-epb0p2_dir-AP_run-15_dwi.nii.gz,"(74, 74, 42, 65)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0), np.float32(3.2))",14949480,19.425777435302734,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.3997068405151367
D:/aphasia_dataset\sub-M2031\ses-4141\dwi\sub-M2031_ses-4141_acq-epb0p2_dir-AP_run-17_dwi.nii.gz,"(74, 74, 42, 61)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0), np.float32(3.2))",14029512,19.407559394836426,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.37439918518066406
D:/aphasia_dataset\sub-M2031\ses-4141\dwi\sub-M2031_ses-4141_acq-epb5m2_dir-AP_run-12_dwi.nii.gz,"(140, 140, 80, 43)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5), np.float32(5.25))",67424000,103.5187120437622,"(140, 140, 80)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5))",1568000,2.481525421142578
D:/aphasia_dataset\sub-M2031\ses-4141\dwi\sub-M2031_ses-4141_acq-epb5m2_dir-PA_run-13_dwi.nii.gz,"(140, 140, 80, 43)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5), np.float32(5.25))",67424000,103.68010139465332,"(140, 140, 80)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5))",1568000,2.4762086868286133
D:/aphasia_dataset\sub-M2031\ses-4141\dwi\sub-M2031_ses-4141_acq-epse2p2_dir-AP_run-14_sbref.nii.gz,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.36171531677246094,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.36171531677246094
D:/aphasia_dataset\sub-M2031\ses-4141\dwi\sub-M2031_ses-4141_acq-epse2p2_dir-AP_run-16_sbref.nii.gz,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.36174488067626953,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.36174488067626953
D:/aphasia_dataset\sub-M2031\ses-4141\dwi\sub-M2031_ses-4141_acq-epse2p2_dir-AP_run-19_sbref.nii.gz,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.36186981201171875,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.36186981201171875
D:/aphasia_dataset\sub-M2031\ses-4141\dwi\sub-M2031_ses-4141_acq-epse2p2_dir-PA_run-21_sbref.nii.gz,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.35871124267578125,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.35871124267578125
D:/aphasia_dataset\sub-M2031\ses-4141\func\sub-M2031_ses-4141_task-naming40_acq-epfid2_dir-AP_run-2_bold.nii.gz,"(64, 64, 33, 60)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2), np.float32(10.0))",8110080,10.009427070617676,"(64, 64, 33)",float64,"(np.float32(3.25), np.float32(3.25), np.float32(3.2))",135168,0.2222452163696289
D:/aphasia_dataset\sub-M2031\ses-4141\func\sub-M2031_ses-4141_task-rest_acq-epfid2p2m2_dir-AP_run-9_bold.nii.gz,"(90, 90, 50, 427)",float64,"(np.float32(2.4), np.float32(2.4), np.float32(2.4), np.float32(1.65))",172935000,278.59767055511475,"(90, 90, 50)",float64,"(np.float32(2.4), np.float32(2.4), np.float32(2.4))",405000,0.6454315185546875
D:/aphasia_dataset\sub-M2031\ses-4227\anat\sub-M2031_ses-4227_acq-spc3p2_run-4_T2w.nii.gz,"(176, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",11534336,3.8230743408203125,"(176, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",11534336,3.8230743408203125
D:/aphasia_dataset\sub-M2031\ses-4227\anat\sub-M2031_ses-4227_acq-spcir2p2_run-5_FLAIR.nii.gz,"(192, 256, 256)",float64,"(np.float32(0.90000004), np.float32(0.8984375), np.float32(0.8984375))",12582912,4.672309875488281,"(192, 256, 256)",float64,"(np.float32(0.90000004), np.float32(0.8984375), np.float32(0.8984375))",12582912,4.672309875488281
D:/aphasia_dataset\sub-M2031\ses-4227\anat\sub-M2031_ses-4227_acq-tfl3p2_run-3_T1w.nii.gz,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,4.002316474914551,"(192, 256, 256)",float64,"(np.float32(1.0), np.float32(1.0), np.float32(1.0))",12582912,4.002316474914551
D:/aphasia_dataset\sub-M2031\ses-4227\dwi\sub-M2031_ses-4227_acq-epb0p2m2_dir-AP_run-20_dwi.nii.gz,"(74, 74, 42, 11)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0), np.float32(3.2))",2529912,3.823788642883301,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.36745357513427734
D:/aphasia_dataset\sub-M2031\ses-4227\dwi\sub-M2031_ses-4227_acq-epb0p2m2_dir-PA_run-22_dwi.nii.gz,"(74, 74, 42, 7)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0), np.float32(3.2))",1609944,2.422398567199707,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.3570423126220703
D:/aphasia_dataset\sub-M2031\ses-4227\dwi\sub-M2031_ses-4227_acq-epb0p2_dir-AP_run-15_dwi.nii.gz,"(74, 74, 42, 65)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0), np.float32(3.2))",14949480,19.40791606903076,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.40111827850341797
D:/aphasia_dataset\sub-M2031\ses-4227\dwi\sub-M2031_ses-4227_acq-epb0p2_dir-AP_run-17_dwi.nii.gz,"(74, 74, 42, 61)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0), np.float32(3.2))",14029512,19.36302089691162,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.3749675750732422
D:/aphasia_dataset\sub-M2031\ses-4227\dwi\sub-M2031_ses-4227_acq-epb5m2_dir-AP_run-12_dwi.nii.gz,"(140, 140, 80, 43)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5), np.float32(5.25))",67424000,103.14352130889893,"(140, 140, 80)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5))",1568000,2.5001754760742188
D:/aphasia_dataset\sub-M2031\ses-4227\dwi\sub-M2031_ses-4227_acq-epb5m2_dir-PA_run-13_dwi.nii.gz,"(140, 140, 80, 43)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5), np.float32(5.25))",67424000,103.8143138885498,"(140, 140, 80)",float64,"(np.float32(1.5), np.float32(1.5), np.float32(1.5))",1568000,2.4920215606689453
D:/aphasia_dataset\sub-M2031\ses-4227\dwi\sub-M2031_ses-4227_acq-epse2p2_dir-AP_run-14_sbref.nii.gz,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.3612823486328125,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.3612823486328125
D:/aphasia_dataset\sub-M2031\ses-4227\dwi\sub-M2031_ses-4227_acq-epse2p2_dir-AP_run-16_sbref.nii.gz,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.3612966537475586,"(74, 74, 42)",float64,"(np.float32(3.0), np.float32(3.0), np.float32(3.0))",229992,0.3612966537475586
