file_name,initial_shape,initial_dtype,initial_voxel_size,initial_total_voxels,initial_file_size_MB,final_shape,final_dtype,final_voxel_size,final_total_voxels,final_file_size_MB
D:/alzheimerDataset\sub-15\func\sub-15_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,483.74543476104736,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3869781494140625
D:/alzheimerDataset\sub-15\func\sub-15_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,474.9931945800781,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3668155670166016
D:/alzheimerDataset\sub-16\func\sub-16_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,273.7362174987793,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2818517684936523
D:/alzheimerDataset\sub-16\func\sub-16_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,267.1622905731201,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2696027755737305
D:/alzheimerDataset\sub-16\func\sub-16_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,464.07719230651855,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2771835327148438
D:/alzheimerDataset\sub-16\func\sub-16_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,451.5501070022583,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.24737548828125
D:/alzheimerDataset\sub-16\func\sub-16_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,427.6860456466675,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2876081466674805
D:/alzheimerDataset\sub-16\func\sub-16_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,417.2977514266968,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2632265090942383
D:/alzheimerDataset\sub-17\func\sub-17_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,290.8088045120239,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3540029525756836
D:/alzheimerDataset\sub-17\func\sub-17_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,285.2290563583374,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3300857543945312
D:/alzheimerDataset\sub-17\func\sub-17_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,491.1004886627197,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.349055290222168
D:/alzheimerDataset\sub-17\func\sub-17_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,482.5473289489746,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.327352523803711
D:/alzheimerDataset\sub-17\func\sub-17_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,453.7249345779419,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.354538917541504
D:/alzheimerDataset\sub-17\func\sub-17_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,441.42284870147705,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3313655853271484
D:/alzheimerDataset\sub-18\func\sub-18_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,277.7460136413574,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3396835327148438
D:/alzheimerDataset\sub-18\func\sub-18_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,276.6971778869629,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3336372375488281
D:/alzheimerDataset\sub-18\func\sub-18_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,470.31477642059326,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3382320404052734
D:/alzheimerDataset\sub-18\func\sub-18_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,467.9339790344238,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3326616287231445
D:/alzheimerDataset\sub-18\func\sub-18_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,434.34216690063477,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3346920013427734
D:/alzheimerDataset\sub-18\func\sub-18_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,433.929518699646,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3288955688476562
D:/alzheimerDataset\sub-19\func\sub-19_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,301.4465961456299,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.372422218322754
D:/alzheimerDataset\sub-19\func\sub-19_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,295.12733364105225,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3614635467529297
D:/alzheimerDataset\sub-19\func\sub-19_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,513.317666053772,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3637809753417969
D:/alzheimerDataset\sub-19\func\sub-19_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,503.3369960784912,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3559942245483398
D:/alzheimerDataset\sub-19\func\sub-19_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,469.93850326538086,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3646516799926758
D:/alzheimerDataset\sub-19\func\sub-19_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,461.4483461380005,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3608360290527344
D:/alzheimerDataset\sub-20\func\sub-20_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,279.45751953125,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.291489601135254
D:/alzheimerDataset\sub-20\func\sub-20_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,276.4319124221802,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.271585464477539
D:/alzheimerDataset\sub-20\func\sub-20_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,473.98107051849365,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2794361114501953
D:/alzheimerDataset\sub-20\func\sub-20_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,467.0636978149414,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.274724006652832
D:/alzheimerDataset\sub-20\func\sub-20_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,437.74280643463135,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2913780212402344
D:/alzheimerDataset\sub-20\func\sub-20_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,430.97419929504395,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2725372314453125
D:/alzheimerDataset\sub-21\func\sub-21_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999), np.float32(0.8))",277136640,303.62197971343994,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999))",839808,1.376443862915039
D:/alzheimerDataset\sub-21\func\sub-21_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999), np.float32(0.8))",277136640,303.23137283325195,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999))",839808,1.3625078201293945
D:/alzheimerDataset\sub-21\func\sub-21_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999), np.float32(0.8))",470292480,516.2091283798218,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999))",839808,1.376021385192871
D:/alzheimerDataset\sub-21\func\sub-21_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999), np.float32(0.8))",470292480,512.4873733520508,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999))",839808,1.3804502487182617
D:/alzheimerDataset\sub-21\func\sub-21_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999), np.float32(0.8))",432501120,474.5111484527588,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999))",839808,1.3792591094970703
D:/alzheimerDataset\sub-21\func\sub-21_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999), np.float32(0.8))",432501120,471.82377529144287,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(1.9999999))",839808,1.3716211318969727
D:/alzheimerDataset\sub-23\func\sub-23_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,306.5919437408447,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3558530807495117
D:/alzheimerDataset\sub-23\func\sub-23_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,299.3890609741211,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3414831161499023
D:/alzheimerDataset\sub-23\func\sub-23_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,521.3986749649048,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3547019958496094
D:/alzheimerDataset\sub-23\func\sub-23_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,507.8262939453125,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3389034271240234
D:/alzheimerDataset\sub-23\func\sub-23_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,477.64119148254395,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.363983154296875
D:/alzheimerDataset\sub-23\func\sub-23_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,467.31201553344727,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3390274047851562
D:/alzheimerDataset\sub-24\func\sub-24_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,311.2151584625244,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3871841430664062
D:/alzheimerDataset\sub-24\func\sub-24_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,307.28240871429443,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3692512512207031
D:/alzheimerDataset\sub-24\func\sub-24_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,525.247368812561,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3897418975830078
D:/alzheimerDataset\sub-24\func\sub-24_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,517.1748723983765,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3688669204711914
D:/alzheimerDataset\sub-24\func\sub-24_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,486.3249454498291,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3868188858032227
D:/alzheimerDataset\sub-24\func\sub-24_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,479.8965320587158,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3688793182373047
D:/alzheimerDataset\sub-25\func\sub-25_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,282.6742534637451,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3055143356323242
D:/alzheimerDataset\sub-25\func\sub-25_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,277.4651708602905,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.284653663635254
D:/alzheimerDataset\sub-25\func\sub-25_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,478.4617729187012,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3090267181396484
D:/alzheimerDataset\sub-25\func\sub-25_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,468.7907123565674,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2931127548217773
D:/alzheimerDataset\sub-25\func\sub-25_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,442.5013198852539,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3062963485717773
D:/alzheimerDataset\sub-25\func\sub-25_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,433.9945316314697,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2813405990600586
D:/alzheimerDataset\sub-26\func\sub-26_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,283.72232818603516,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3416290283203125
D:/alzheimerDataset\sub-26\func\sub-26_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,280.4939956665039,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3524904251098633
D:/alzheimerDataset\sub-26\func\sub-26_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,481.7515916824341,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3475446701049805
D:/alzheimerDataset\sub-26\func\sub-26_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,474.1238956451416,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.348337173461914
D:/alzheimerDataset\sub-26\func\sub-26_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,443.2059030532837,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3471221923828125
D:/alzheimerDataset\sub-26\func\sub-26_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,438.03593921661377,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3453569412231445
D:/alzheimerDataset\sub-27\func\sub-27_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,263.34599590301514,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2580299377441406
D:/alzheimerDataset\sub-27\func\sub-27_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,260.56950187683105,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.265146255493164
D:/alzheimerDataset\sub-27\func\sub-27_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,446.5441722869873,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2587089538574219
D:/alzheimerDataset\sub-27\func\sub-27_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,442.2921895980835,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2491216659545898
D:/alzheimerDataset\sub-27\func\sub-27_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,410.8947067260742,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2534818649291992
D:/alzheimerDataset\sub-27\func\sub-27_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,406.7984228134155,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2500391006469727
D:/alzheimerDataset\sub-29\func\sub-29_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,304.14393615722656,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3762168884277344
D:/alzheimerDataset\sub-29\func\sub-29_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,299.6746253967285,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3418407440185547
D:/alzheimerDataset\sub-29\func\sub-29_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,514.2769641876221,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3857746124267578
D:/alzheimerDataset\sub-29\func\sub-29_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,506.9219675064087,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.343679428100586
D:/alzheimerDataset\sub-29\func\sub-29_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,476.10484981536865,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3505268096923828
D:/alzheimerDataset\sub-29\func\sub-29_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,470.0431480407715,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3502874374389648
D:/alzheimerDataset\sub-31\func\sub-31_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,262.7474584579468,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3091459274291992
D:/alzheimerDataset\sub-31\func\sub-31_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,257.83806896209717,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2928857803344727
D:/alzheimerDataset\sub-31\func\sub-31_task-rest_dir-AP_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,447.0592288970947,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3041791915893555
D:/alzheimerDataset\sub-31\func\sub-31_task-rest_dir-PA_bold.nii.gz,"(108, 108, 72, 560)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",470292480,437.0037612915039,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2959108352661133
D:/alzheimerDataset\sub-31\func\sub-31_task-sternberg_dir-AP_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,411.0238103866577,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3079204559326172
D:/alzheimerDataset\sub-31\func\sub-31_task-sternberg_dir-PA_bold.nii.gz,"(108, 108, 72, 515)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",432501120,403.15148067474365,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.2992162704467773
D:/alzheimerDataset\sub-32\func\sub-32_task-msit_dir-AP_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,297.7343111038208,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3616008758544922
D:/alzheimerDataset\sub-32\func\sub-32_task-msit_dir-PA_bold.nii.gz,"(108, 108, 72, 330)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0), np.float32(0.8))",277136640,293.03507709503174,"(108, 108, 72)",float64,"(np.float32(2.0), np.float32(2.0), np.float32(2.0))",839808,1.3457984924316406
